,index,tweet_id,tweet_content
299,466,1237058615841783810,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/izkT6X0IOO
300,466,1237057071696281600,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/29SELOg6YC
302,466,1237055513680064513,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/iDqJJNvxu0
303,466,1237053699891093504,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/frF34reHIC
304,466,1237051288686415874,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/u0O0BepzHA
305,466,1237049763385802753,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/s2Rf0a4LQ9
307,466,1237041198260338689,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/ycdASqQtsq
308,466,1237020600658427905,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/C8cHWCrgA2
312,466,1236863560262639616,"@gmanews @allangatus @dzbb FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
https://t.co/edJyCWDmdp"
317,466,1236720112343924746,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/vXWyFqpv2W
321,466,1236699054186188801,@Stobbzy @Look1nTheMist @Jordan_Sather_ Here's another cure barely being reported on  - but it is helping in China - More links at the bottom of the article - Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/45JZpH0W5r
323,466,1236682245508907011,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/fGmxrxSMbj
325,466,1236655183184134146,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/XiPW07DRd0
326,466,1236655127689388037,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/Af7efAg9Nh
331,466,1236484018633191424,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/10zsWuIZVs via @wakingtimes
332,466,1236481351932575744,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/eQ04FtUi48 https://t.co/JxEiYwb7Ai
333,466,1236419875746254848,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/6V6mq5oiMv via @wakingtimes
334,466,1236396219120877569,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/OkaKWHLp4A
335,466,1236351215325364224,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/5cEJ6v73Ea https://t.co/JCSZSJWX5F
337,466,1236281542332178433,"Shanghai Government Officially Recommends Vitamin C for #COVID-19
by Andrew W. Saul
https://t.co/huBSIwrzHZ"
338,466,1236191250669281282,"Shanghai Government Officially Recommends Vitamin C for COVID-19

The government of Shanghai, China has announced its official recommendation that COVID-19 should be treated with high amounts of intravenous vitamin C. https://t.co/fJyuoYEoE1"
339,466,1236158607248560129,"Shanghai Government Officially Recommends Vitamin C for COVID-19 High does of intravenous Vitamin C seems to help Coronavirus, so I say increase your intake of C and eat oranges and cranberry juice to prevent sickness.  https://t.co/jrGcmjnjCV"
340,466,1236023836077953024,"I've used large doses of vitamin C to get rid of the flu many times, and it's always worked for me.  

""Shanghai Government Officially Recommends Vitamin C for COVID-19""

https://t.co/pV0wdyP2kD"
344,466,1235934824361340929,Shanghai Government Officially Recommends Vitamin C for COVID-19 - https://t.co/ZzKcjlJ0yk
345,466,1235928671828865024,"VITAMIN C TO COMBAT COVID-19

FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
https://t.co/edJyCWDmdp"
347,466,1235855117418516483,"FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020

Shanghai Government Officially Recommends Vitamin C for COVID-19

by Andrew W. Saul

https://t.co/zvea2R46lo"
348,466,1235817281763999744,"Breaking 

Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/T5qhsT5uff"
351,466,1235680348442431489,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/kPEhDY8X76
353,466,1235625987620171776,Shanghai Government Officially Recommends Vitamin C for COVID-19  https://t.co/gbkYlcEzAK https://t.co/mzwuMVMpPJ
354,466,1235610426030751745,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/DcDSVkxoyV
355,466,1235591457202823168,"""Shanghai Government Officially Recommends Vitamin C for COVID-19""

https://t.co/72ws1HpmH8"
356,466,1235572467072040960,"@realDonaldTrump Shanghai Government Officially Recommends Vitamin C for COVID-19

Written by Andrew W. Saul

(OMNS Mar 3, 2020) The government of Shanghai, China has announced its official recommendation that COVID-19 should be treated with high amounts of intravenous vitamin C."
358,466,1235485308742799360,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/5JEogtnAPs
359,466,1235393793286758401,Shanghai Government Officially Recommends Vitamin C for COVID-19 #cdnpoli #recovered https://t.co/vIDTZy6x7E
360,466,1235388481066721281,"@EstebanOrtizMD FOR IMMEDIATE RELEASE 
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
(OMNS Mar 3, 2020) The government of Shanghai, China has announced its official recommendation that COVID-19"
361,466,1235375212960546817,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/A5TxFmwNr2
363,466,1235290968582172674,Shanghai Government Officially Recommends Vitamin C for COVID-19 #science https://t.co/JXg8u8R39z #AI #ML #IoT #Blockchain #FutureTech #Analytics #Robotics #FutureofWork #DeepLearning #ArtificialIntelligence #Robots #MachineLearning
364,466,1235281069106253824,"Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
https://t.co/MCmkkBADy2"
365,466,1235280923219898368,Shanghai Government Officially Recommends Vitamin C for COVID-19 Coronav... https://t.co/okVjKW5imC via @YouTube
366,466,1235272886425964544,"Shanghai Government Officially Recommends Vitamin C for COVID-19
https://t.co/QhJwtnRgLX

https://t.co/x2YIzX9WGL"
367,466,1235252178455011329,"@EstebanOrtizMD doctor sus comentarios a esto:
Shanghai Government Officially Recommends Vitamin C for COVID-19
https://t.co/5xpOBwo8iS"
368,466,1235250611177877506,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/CgaGYY8FIJ
370,466,1235237077064830976,"@CarlosVerareal FOR IMMEDIATE RELEASE 
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
(OMNS Mar 3, 2020) The government of Shanghai, China has announced its official recommendation that COVID-19"
371,466,1235236584296984577,"@lindaguaman FOR IMMEDIATE RELEASE 
Orthomolecular Medicine News Service, Mar 3, 2020
Shanghai Government Officially Recommends Vitamin C for COVID-19
by Andrew W. Saul
(OMNS Mar 3, 2020) The government of Shanghai, China has announced its official recommendation that COVID-19"
372,466,1235214095160406016,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/gGB4nnUkYI
373,466,1235202208536449025,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/LSmmXJD6kc
375,466,1235168125118799880,"All over 60 should take vitamin C!

Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/FPIPcghM7A https://t.co/44SAfuXpBy"
376,466,1235167541695328257,"Don't pick on your devoted husband, take your vitamin C.

Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/FPIPcghM7A https://t.co/Az25oaNj0z"
377,466,1235163100925566977,"Substantially incorrect.  Vitamin C will not prevent COVID-19 but it will help you deal with it.

Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/FPIPcghM7A https://t.co/QJjmMataST"
378,466,1235157268339011584,"If quarantined, stay home, take Vitamin C, watch netflix.  Chill.

FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020

Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/FPIPcghM7A

https://t.co/F24SJXrmgu https://t.co/NfdKdKZJPy"
379,466,1235155406114217986,"Take your vitamin C.  ALL health careworkers should take at least 1000mg per day.  As should anyone 60 or over.

https://t.co/FPIPcghM7A

FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, Mar 3, 2020

Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/EgrbMVIzQq"
380,466,1235095754194251776,"Shanghai Government Officially Recommends Vitamin C for COVID-19

by Andrew W. Saul
https://t.co/Hip9pmaA0z"
387,466,1234982997549432832,Shanghai Government Officially Recommends Vitamin C for COVID-19 #coronarovirus #covid19 #VitaminC ⁦⁦@CDCgov⁩ ⁦@drsanjaygupta⁩ ⁦@andersoncooper⁩  https://t.co/7vDarZc0Fz
389,466,1234953508941713410,"@urbanx_f @xileenie Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/dMH5gw5sJb"
390,466,1234952811672109062,"Shanghai Government Officially Recommends Vitamin C for COVID-19

https://t.co/dMH5gw5sJb"
391,466,1234948960642621442,Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/vIhZgDGJx6
392,466,1234940182895480846,"some good news from China! Praise God! 
Shanghai Government Officially Recommends Vitamin C for COVID-19 https://t.co/LNaTsa27VP"
393,466,1234939767600635906,"Shanghai Government Officially Recommends Vitamin C for #Covid_19 
https://t.co/RyKNbm0Sdj"
394,466,1234937396161994752,Shanghai Government Officially Recommends Vitamin C for COVID-19  https://t.co/wNBU5L4SCL
398,374,1256341742032490497,"@JodieMoss76 @Acosta @PressSec Or what about Sean Hannity Fox News he also claimed he never called the coronavirus hoax, but then again he said, ""Let's bludgeon Trump with this corona-hoax"" here's the video..
https://t.co/ssyYFJnCbo"
400,374,1256257846041169920,"@DustinSkenando @Lorrie33748117 @CJMbolo @NotWoke2Real @RepAdamSchiff @Google @YouTube @Twitter Deplorables have a low level of literacy. They do not believe in science, medicine, and facts. They're still holding on to the coronavirus hoax their liar in chief repeated so many times #freedumb"
402,374,1256241269032050689,"@JoeySalads @elonmusk Follow me if you Support Trump,
I expose the coronavirus hoax daily!

Text me for Covid-19 Updates!
917-540-8768

↓ For Real News Subscribe to my Daily Podcast↓"
407,374,1255990833855238145,The Coronavirus Hoax Connection To Kobe Bryant &amp; Celebrities Exiting The World Stage Exposed👉MIRROR https://t.co/d4gV3z9EXE #BitChute
409,374,1255968512578916352,"NO ONE IS STEALING TRUMPS REELECTION! TRUMP IS GIVING IT AWAY ON A SILVER PLATTER WITH HIS STUPID TWEETS AND THE CORONAVIRUS HOAX!
VOTE BLUE ALL THE WAY! https://t.co/VYYUeFOSnJ"
410,374,1255964528224976896,@realDonaldTrump Just Iike the coronavirus hoax?
411,374,1255952602526822401,"The Coronavirus Hoax &amp; The White Horse Symbolism Exposed
https://t.co/QbgjZnmnOc"
414,374,1255932804099002368,"As the #coronavirus #hoax rages, the #hospitals are empty.

https://t.co/YpRa2tQ1Vq
#CoronavirusPandemic #COVID19 #FlynnExonerated #Trump #CoronaHoax #hoaxvirus #itsgonnabemay #ThisMorning #Breaking #CoronaCrisis #ExtendTheLockdown #lockdown #WHO #FireFauci #ScamAlert #Gates"
415,374,1255917537566605314,The #coronavirus hoax https://t.co/Ynxx412MbL
417,374,1255895497438638080,@realDonaldTrump You mean plead guilty and get convicted? Did the Flynn hoax bring the CoronaVirus hoax?
419,374,1255871530808086533,CALIFORNIA DOCTORS OBLITERATE THE CORONAVIRUS HOAX https://t.co/3f39y5n2sm
420,374,1255861806804996097,People are saying that too many have politicize the coronavirus are we talking about trump the architect of the coronavirus hoax by Democrats to keep Trump from getting reelected? Not to mention false and misleading statements to ingest disinfectant or missuse of ultraviolet rays https://t.co/ysYkkGyIkU
421,374,1255857681996361728,"@mitchellvii Trump trusted Fauci over the Coronavirus hoax ( like YOU said) and destroyed the economy over his stupidity, Im sorry Bill, but he is done and is unfit to lead....he destroyed his chances by destroying America over his ignorance 🙄"
425,374,1255757984359165952,"Can’t forget what’s turning out to be the the greatest of all hoaxes, the ‘Coronavirus Hoax’ https://t.co/TJXuTIKc2n"
426,374,1255680394340503552,"@NYDailyNews @secupp Why are conservatives sex perverts?This is a distraction started and promoted by Fox Propaganda Network (FPN) after they lost the economy and DOW argument. Before this, it was the Socialism menace, the coronavirus hoax, the impeachment coup, the immigrant caravan and deep state."
427,374,1255673139498856449,The Coronavirus Hoax - LewRockwell https://t.co/K9Vu5NkO2S
429,374,1255669327757406208,"@realDonaldTrump WTF SERIOUSLY, You are going to go there. You SAID IT WAS A HOAX. You said the dems couldn't remove you from office via your impeachment, so they came up with the coronavirus hoax. STOP LYING. We have the video of you joking about it at your rallies."
430,374,1255654851591180288,@dbongino You forgot the coronavirus hoax.
431,374,1255653555752460289,"#TrumpsTheKingOf conserving toilet paper during the #coronavirus “hoax”

🧻

#COVID19 #DonTheCon #DonnySmallhands #CptBonespurs #PresidentPineSol #Impotus #IMPOTUS45 #PutinsPuppet #NoMoreYears #PINO https://t.co/BmQoxKlVyS"
432,374,1255629151807008768,Maybe his “bleach drinkers” can greet him and share stories of the Coronavirus hoax... https://t.co/VisqseJO0K
434,374,1255597849548599304,The Coronavirus Hoax https://t.co/32gZzzs5Ae
435,374,1255568405903663113,@TyroneM46574213 @JPDrews @IvankaTrump Like the Coronavirus hoax?. 😆😆😆
436,374,1255567445668040705,"@USATODAY For Fox Propaganda Network, It was Russian hoax, then deep state, then the Caravan, then the impeachment coup, then Socialism, then the Coronavirus hoax and now Tara Reade from 1990s. These guys should move to North Korea or join their puppet master, Vladimir Putin in Russia."
437,374,1255559096549298176,"@Halalcoholism @BDSixsmith @SpectatorUSA Once the Coronavirus hoax is over, I'm hoping for a MAGA comedy tour featuring Louder with Crowder, Dave Rubin, and the ever popular Terrence K. Williams. Show me the funny!"
438,374,1255541687067250688,@shugandshell @Vlorsutes @GrpaFrost @jerryjensen15 Talking about the coronavirus hoax
439,374,1255538930008686593,@shugandshell @Vlorsutes @GrpaFrost @jerryjensen15 The Dems were apparently politicizing the coronavirus hoax in February
441,374,1255528622187778055,"Pres Trump should drop this #Plandemic charade and hold a full capacity campaign rally next week. He can even name it an ""End the Lockdowns"" rally. It's time to move on from the Coronavirus hoax and #ReopenAmerica immediately."
442,374,1255512788551839746,"@AlieCab @TeeBones4 @davidfrum No, he means the coronavirus hoax."
444,374,1255456505341661185,The Coronavirus Hoax https://t.co/wSJw2hjMJE
445,374,1255375928605237249,@L_X_562 @gsbchristison @JeffVaughn @newportbeachgov Rapid fire on the coronavirus hoax comments. Usually that takes 3 sources proving you otherwise.
446,374,1255344109839093761,"@KarluskaP How many of these celebs think the virus started in Woo Ho, China!? The Coronavirus Hoax has turned into a full blown celebrity drinking contest online!?  
Madonna is still no sorprize as reigning title holder of the Genius Book Bath Bed &amp; Beyond martini records in total flubs!? https://t.co/TytFVN4Pbt"
449,374,1255294870530523137,@ronnmail @DerekAudette Yeah have a dumb ass bro in law whose been ranting about the coronavirus hoax for 2 months last week one of his good friends wife passed away from the virus sad it took that as his wake up call
453,374,1255245589299814402,"Like a miracle, the coronavirus hoax has gone away from fifteen cases all the way down to a million."
455,374,1255243698201415681,@tobyhelm if you had any balls at all you would expose the coronavirus hoax for what it is. https://t.co/5nqOBpdFNd
456,374,1255231872914857984,@TomFitton @realDonaldTrump @GenFlynn @JudicialWatch We have a new conspiracy in our hands. Good! The Coronavirus hoax was getting old!
